jsonfile,car_2,car_3,v_size,h_size,mag_nodes,mag_edges,path_length,num_sccs,max_scc_size
../psiturk-rushhour/static/json/1509547320_27_prb29478_13_.json,6,3,5,4,8,11,13,1,6
../psiturk-rushhour/static/json/1509578831_03_prb44806_10_.json,6,3,6,3,8,12,10,1,5
../psiturk-rushhour/static/json/1509459672_8_prb7817_13_.json,6,3,4,5,9,12,13,1,5
../psiturk-rushhour/static/json/1509727067_85_prb80660_10_.json,6,3,6,3,5,5,10,0,1
../psiturk-rushhour/static/json/1509681250_93_prb71966_10_.json,6,3,6,3,8,11,10,1,4
../psiturk-rushhour/static/json/1509429110_14_prb5142_9_.json,6,3,5,4,6,7,9,1,4
../psiturk-rushhour/static/json/1509446889_69_prb5428_15_.json,6,3,3,6,8,15,15,1,8
../psiturk-rushhour/static/json/1509458938_02_prb7373_10_.json,6,3,7,2,6,6,10,0,1
../psiturk-rushhour/static/json/1509427435_94_prb4195_17_.json,6,3,6,3,8,11,17,1,5
../psiturk-rushhour/static/json/1509474122_86_prb15504_9_.json,6,3,3,6,8,12,9,1,5
../psiturk-rushhour/static/json/1509681267_58_prb71976_10_.json,6,3,6,3,8,11,10,1,6
../psiturk-rushhour/static/json/1509474196_27_prb15546_9_.json,6,3,5,4,6,7,9,1,4
../psiturk-rushhour/static/json/1509547457_01_prb29573_10_.json,6,3,4,5,6,7,10,0,1
../psiturk-rushhour/static/json/1509479771_93_prb18524_10_.json,6,3,4,5,9,10,10,0,1
../psiturk-rushhour/static/json/1509455917_16_prb6631_11_.json,6,3,5,4,9,14,11,1,5
../psiturk-rushhour/static/json/1509726227_18_prb80329_9_.json,6,3,4,5,6,7,9,0,1
../psiturk-rushhour/static/json/1509590762_3_prb49721_11_.json,6,3,5,4,7,7,11,0,1
../psiturk-rushhour/static/json/1509420224_73_prb737_9_.json,6,3,5,4,7,7,9,0,1
../psiturk-rushhour/static/json/1509508703_04_prb28159_9_.json,6,3,6,3,5,5,9,0,1
../psiturk-rushhour/static/json/1509586910_3_prb47631_11_.json,6,3,6,3,8,9,11,1,4
../psiturk-rushhour/static/json/1509718026_2_prb75759_10_.json,6,3,3,6,7,8,10,0,1
../psiturk-rushhour/static/json/1509588329_98_prb48453_9_.json,6,3,6,3,8,12,9,1,7
../psiturk-rushhour/static/json/1509478431_55_prb17699_9_.json,6,3,5,4,5,7,9,0,1
../psiturk-rushhour/static/json/1509504531_3_prb26346_10_.json,6,3,5,4,7,10,10,1,5
../psiturk-rushhour/static/json/1509556408_8_prb34272_10_.json,6,3,4,5,8,9,10,0,1
../psiturk-rushhour/static/json/1509587689_89_prb48085_10_.json,6,3,3,6,9,10,10,1,4
../psiturk-rushhour/static/json/1509473974_89_prb15412_11_.json,6,3,5,4,7,8,11,1,4
../psiturk-rushhour/static/json/1509607358_01_prb54218_15_.json,6,3,5,4,6,7,15,0,1
../psiturk-rushhour/static/json/1509502366_25_prb25255_14_.json,6,3,5,4,8,13,14,1,6
../psiturk-rushhour/static/json/1509568088_48_prb39008_10_.json,6,3,3,6,7,10,10,1,6
../psiturk-rushhour/static/json/1509482545_95_prb20241_9_.json,6,3,4,5,7,7,9,0,1
../psiturk-rushhour/static/json/1509586092_07_prb47087_9_.json,6,3,3,6,8,10,9,0,1
../psiturk-rushhour/static/json/1509561221_07_prb36167_9_.json,6,3,6,3,5,5,9,0,1
../psiturk-rushhour/static/json/1509574126_41_prb42170_9_.json,6,3,3,6,7,7,9,0,1
../psiturk-rushhour/static/json/1509710023_14_prb73767_13_.json,6,3,4,5,9,15,13,1,5
../psiturk-rushhour/static/json/1509716457_77_prb75015_9_.json,6,3,4,5,8,10,9,0,1
../psiturk-rushhour/static/json/1509722051_49_prb77824_9_.json,6,3,5,4,7,9,9,1,5
../psiturk-rushhour/static/json/1509478555_78_prb17822_9_.json,6,3,5,4,4,5,9,0,1
../psiturk-rushhour/static/json/1509464074_34_prb10008_9_.json,6,3,4,5,5,6,9,0,1
../psiturk-rushhour/static/json/1509476586_07_prb16723_13_.json,6,3,5,4,9,12,13,1,4
../psiturk-rushhour/static/json/1509579039_24_prb44934_12_.json,6,3,4,5,5,7,12,0,1
../psiturk-rushhour/static/json/1509558231_72_prb35333_10_.json,6,3,5,4,8,11,10,1,5
../psiturk-rushhour/static/json/1509501372_76_prb24849_9_.json,6,3,4,5,8,12,9,1,6
../psiturk-rushhour/static/json/1509629226_99_prb57172_10_.json,6,3,2,7,8,11,10,1,5
../psiturk-rushhour/static/json/1509724768_91_prb79230_11_.json,6,3,5,4,9,11,11,1,4
../psiturk-rushhour/static/json/1509643397_7_prb62097_11_.json,6,3,4,5,8,8,11,0,1
../psiturk-rushhour/static/json/1509482157_76_prb19967_10_.json,6,3,6,3,8,9,10,1,4
../psiturk-rushhour/static/json/1509718745_63_prb76126_10_.json,6,3,5,4,9,11,10,0,1
../psiturk-rushhour/static/json/1509467949_1_prb12059_15_.json,6,3,4,5,7,12,15,1,4
../psiturk-rushhour/static/json/1509724040_97_prb78900_12_.json,6,3,4,5,7,11,12,0,1
../psiturk-rushhour/static/json/1509606149_65_prb54064_13_.json,6,3,3,6,5,6,13,0,1
../psiturk-rushhour/static/json/1509575999_48_prb43269_11_.json,6,3,3,6,8,12,11,1,5
../psiturk-rushhour/static/json/1509716563_71_prb75054_9_.json,6,3,6,3,7,7,9,0,1
../psiturk-rushhour/static/json/1509612921_28_prb55227_10_.json,6,3,4,5,8,8,10,0,1
../psiturk-rushhour/static/json/1509565928_63_prb38050_9_.json,6,3,5,4,8,11,9,0,1
../psiturk-rushhour/static/json/1509421630_79_prb1585_9_.json,6,3,5,4,5,5,9,0,1
../psiturk-rushhour/static/json/1509676136_76_prb69618_9_.json,6,3,5,4,5,5,9,0,1
../psiturk-rushhour/static/json/1509578407_48_prb44517_9_.json,6,3,4,5,9,13,9,0,1
../psiturk-rushhour/static/json/1509463405_93_prb9687_17_.json,6,3,6,3,8,12,17,1,5
../psiturk-rushhour/static/json/1509638297_4_prb59468_11_.json,6,3,5,4,7,10,11,1,5
../psiturk-rushhour/static/json/1509651257_09_prb64576_10_.json,6,3,2,7,5,5,10,0,1
../psiturk-rushhour/static/json/1509476596_86_prb16740_9_.json,6,3,5,4,7,8,9,1,4
../psiturk-rushhour/static/json/1509554000_59_prb32741_10_.json,6,3,5,4,7,8,10,1,4
../psiturk-rushhour/static/json/1509549532_19_prb30409_15_.json,6,3,6,3,7,9,15,1,4
../psiturk-rushhour/static/json/1509566160_45_prb38155_11_.json,6,3,5,4,7,9,11,0,1
../psiturk-rushhour/static/json/1509475340_24_prb16173_9_.json,6,3,5,4,8,11,9,1,7
../psiturk-rushhour/static/json/1509455564_0_prb6356_9_.json,6,3,6,3,8,13,9,1,6
../psiturk-rushhour/static/json/1509465435_91_prb10732_9_.json,6,3,4,5,8,12,9,1,5
../psiturk-rushhour/static/json/1509637978_1_prb59269_13_.json,6,3,3,6,7,11,13,1,5
../psiturk-rushhour/static/json/1509594991_3_prb52034_10_.json,6,3,5,4,8,13,10,0,1
../psiturk-rushhour/static/json/1509657083_61_prb67046_9_.json,6,3,5,4,8,16,9,1,5
../psiturk-rushhour/static/json/1509419539_32_prb274_10_.json,6,3,3,6,8,12,10,0,1
../psiturk-rushhour/static/json/1509584079_68_prb45875_9_.json,6,3,4,5,8,11,9,0,1
../psiturk-rushhour/static/json/1509719603_99_prb76570_9_.json,6,3,3,6,5,7,9,1,5
../psiturk-rushhour/static/json/1509466990_0_prb11569_13_.json,6,3,5,4,9,11,13,0,1
../psiturk-rushhour/static/json/1509490776_98_prb22036_13_.json,6,3,5,4,9,14,13,1,6
../psiturk-rushhour/static/json/1509585467_92_prb46763_9_.json,6,3,5,4,8,10,9,1,4
../psiturk-rushhour/static/json/1509637994_96_prb59281_12_.json,6,3,4,5,7,10,12,1,5
../psiturk-rushhour/static/json/1509492971_46_prb23237_9_.json,6,3,4,5,7,11,9,1,5
../psiturk-rushhour/static/json/1509643715_65_prb62291_10_.json,6,3,4,5,7,9,10,1,5
../psiturk-rushhour/static/json/1509586569_8_prb47440_15_.json,6,3,5,4,9,13,15,1,6
../psiturk-rushhour/static/json/1509481705_63_prb19697_11_.json,6,3,5,4,9,11,11,1,5
../psiturk-rushhour/static/json/1509461851_44_prb8682_10_.json,6,3,3,6,6,6,10,0,1
../psiturk-rushhour/static/json/1509479311_04_prb18262_10_.json,6,3,3,6,8,10,10,0,1
../psiturk-rushhour/static/json/1509673151_65_prb68043_11_.json,6,3,5,4,5,7,11,0,1
../psiturk-rushhour/static/json/1509557241_2_prb34678_10_.json,6,3,4,5,5,6,10,0,1
../psiturk-rushhour/static/json/1509652464_74_prb65123_10_.json,6,3,5,4,7,10,10,1,6
../psiturk-rushhour/static/json/1509470412_81_prb13275_9_.json,6,3,3,6,9,11,9,0,1
../psiturk-rushhour/static/json/1509577248_15_prb43895_9_.json,6,3,5,4,7,9,9,1,6
../psiturk-rushhour/static/json/1509723075_79_prb78448_9_.json,6,3,6,3,5,5,9,0,1
../psiturk-rushhour/static/json/1509506459_46_prb26980_9_.json,6,3,5,4,8,11,9,1,5
../psiturk-rushhour/static/json/1509594678_1_prb51760_9_.json,6,3,4,5,7,8,9,0,1
../psiturk-rushhour/static/json/1509423391_61_prb2573_10_.json,6,3,4,5,9,13,10,1,6
../psiturk-rushhour/static/json/1509470666_84_prb13402_9_.json,6,3,5,4,9,12,9,1,5
../psiturk-rushhour/static/json/1509471567_68_prb14058_10_.json,6,3,3,6,6,8,10,0,1
../psiturk-rushhour/static/json/1509562571_33_prb36740_18_.json,6,3,4,5,8,9,18,1,4
../psiturk-rushhour/static/json/1509577092_94_prb43826_12_.json,6,3,6,3,9,14,12,1,7
../psiturk-rushhour/static/json/1509651424_68_prb64657_11_.json,6,3,3,6,8,13,11,1,6
../psiturk-rushhour/static/json/1509595062_84_prb52124_9_.json,6,3,5,4,5,6,9,0,1
../psiturk-rushhour/static/json/1509584052_93_prb45844_10_.json,6,3,6,3,8,11,10,1,6
../psiturk-rushhour/static/json/1509419634_45_prb343_14_.json,6,3,4,5,9,12,14,1,4
../psiturk-rushhour/static/json/1509487473_05_prb20561_11_.json,6,3,4,5,6,11,11,0,1
../psiturk-rushhour/static/json/1509678151_69_prb70706_9_.json,6,3,3,6,7,9,9,1,5
../psiturk-rushhour/static/json/1509571369_68_prb40791_9_.json,6,3,5,4,8,10,9,1,4
../psiturk-rushhour/static/json/1509562668_33_prb36777_9_.json,6,3,5,4,8,9,9,1,4
../psiturk-rushhour/static/json/1509556109_47_prb34142_9_.json,6,3,4,5,7,8,9,0,1
../psiturk-rushhour/static/json/1509429061_43_prb5115_11_.json,6,3,4,5,9,10,11,1,5
../psiturk-rushhour/static/json/1509428386_16_prb4579_9_.json,6,3,4,5,9,15,9,1,5
../psiturk-rushhour/static/json/1509469946_9_prb13010_9_.json,6,3,5,4,7,11,9,1,5
../psiturk-rushhour/static/json/1509595071_22_prb52133_10_.json,6,3,5,4,8,9,10,1,4
../psiturk-rushhour/static/json/1509584855_26_prb46304_9_.json,6,3,4,5,8,13,9,1,7
../psiturk-rushhour/static/json/1509480462_43_prb19021_11_.json,6,3,6,3,9,13,11,1,7
../psiturk-rushhour/static/json/1509476137_54_prb16527_14_.json,6,3,5,4,8,11,14,1,5
../psiturk-rushhour/static/json/1509477339_66_prb17203_9_.json,6,3,6,3,7,8,9,1,4
../psiturk-rushhour/static/json/1509424438_88_prb3203_14_.json,6,3,7,2,5,6,14,0,1
../psiturk-rushhour/static/json/1509717933_93_prb75682_11_.json,6,3,2,7,5,6,11,0,1
../psiturk-rushhour/static/json/1509575118_68_prb42734_9_.json,6,3,4,5,5,5,9,0,1
../psiturk-rushhour/static/json/1509642951_14_prb61773_9_.json,6,3,4,5,5,5,9,0,1
../psiturk-rushhour/static/json/1509584063_7_prb45865_10_.json,6,3,4,5,7,9,10,1,4
../psiturk-rushhour/static/json/1509676080_0_prb69573_10_.json,6,3,5,4,9,13,10,1,7
../psiturk-rushhour/static/json/1509459186_25_prb7488_10_.json,6,3,5,4,9,16,10,1,7
../psiturk-rushhour/static/json/1509641430_73_prb61014_11_.json,6,3,5,4,8,14,11,1,6
../psiturk-rushhour/static/json/1509567560_88_prb38736_9_.json,6,3,4,5,8,10,9,1,6
../psiturk-rushhour/static/json/1509559205_46_prb35814_15_.json,6,3,5,4,9,14,15,1,6
../psiturk-rushhour/static/json/1509555764_51_prb33897_9_.json,6,3,5,4,6,6,9,0,1
../psiturk-rushhour/static/json/1509478668_61_prb17936_9_.json,6,3,5,4,6,6,9,0,1
../psiturk-rushhour/static/json/1509651042_63_prb64473_9_.json,6,3,4,5,6,6,9,0,1
../psiturk-rushhour/static/json/1509467253_91_prb11681_10_.json,6,3,4,5,7,9,10,0,1
../psiturk-rushhour/static/json/1509478744_68_prb17963_11_.json,6,3,4,5,9,11,11,1,4
../psiturk-rushhour/static/json/1509682568_59_prb72673_9_.json,6,3,4,5,7,9,9,0,1
../psiturk-rushhour/static/json/1509588068_79_prb48299_9_.json,6,3,6,3,9,13,9,1,4
../psiturk-rushhour/static/json/1509592274_12_prb50437_10_.json,6,3,5,4,8,10,10,1,5
../psiturk-rushhour/static/json/1509474295_6_prb15595_16_.json,6,3,3,6,9,16,16,1,8
../psiturk-rushhour/static/json/1509476625_06_prb16767_9_.json,6,3,5,4,8,8,9,0,1
../psiturk-rushhour/static/json/1509599243_79_prb52421_12_.json,6,3,5,4,9,12,12,1,6
../psiturk-rushhour/static/json/1509481796_54_prb19732_13_.json,6,3,6,3,6,6,13,0,1
../psiturk-rushhour/static/json/1509566607_2_prb38365_12_.json,6,3,6,3,7,9,12,1,4
../psiturk-rushhour/static/json/1509447582_74_prb5831_11_.json,6,3,6,3,8,11,11,1,6
../psiturk-rushhour/static/json/1509643011_44_prb61799_11_.json,6,3,3,6,8,9,11,1,4
../psiturk-rushhour/static/json/1509506667_55_prb27120_9_.json,6,3,5,4,7,10,9,1,5
../psiturk-rushhour/static/json/1509728643_94_prb81138_13_.json,6,3,4,5,8,9,13,0,1
../psiturk-rushhour/static/json/1509461486_89_prb8463_10_.json,6,3,4,5,8,9,10,1,4
../psiturk-rushhour/static/json/1509575300_56_prb42854_10_.json,6,3,5,4,7,10,10,1,5
../psiturk-rushhour/static/json/1509480238_78_prb18902_15_.json,6,3,4,5,9,11,15,2,5
../psiturk-rushhour/static/json/1509460989_44_prb8128_12_.json,6,3,6,3,8,11,12,1,5
../psiturk-rushhour/static/json/1509574359_43_prb42331_9_.json,6,3,5,4,6,8,9,1,4
../psiturk-rushhour/static/json/1509458515_73_prb7074_9_.json,6,3,5,4,9,12,9,1,5
../psiturk-rushhour/static/json/1509553831_95_prb32645_9_.json,6,3,3,6,8,10,9,1,7
../psiturk-rushhour/static/json/1509420069_05_prb654_9_.json,6,3,5,4,9,13,9,1,7
../psiturk-rushhour/static/json/1509423972_04_prb2891_12_.json,6,3,6,3,7,8,12,0,1
../psiturk-rushhour/static/json/1509675818_85_prb69454_10_.json,6,3,4,5,6,9,10,1,5
../psiturk-rushhour/static/json/1509672360_23_prb67580_12_.json,6,3,4,5,8,11,12,0,1
../psiturk-rushhour/static/json/1509552821_55_prb32076_9_.json,6,3,4,5,8,12,9,1,6
../psiturk-rushhour/static/json/1509490324_84_prb21765_11_.json,6,3,5,4,8,12,11,1,7
../psiturk-rushhour/static/json/1509566456_6_prb38285_9_.json,6,3,3,6,7,8,9,1,4
../psiturk-rushhour/static/json/1509463568_78_prb9754_9_.json,6,3,3,6,4,5,9,0,1
../psiturk-rushhour/static/json/1509606988_25_prb54165_10_.json,6,3,6,3,7,11,10,1,5
../psiturk-rushhour/static/json/1509643280_03_prb62026_9_.json,6,3,3,6,7,7,9,0,1
../psiturk-rushhour/static/json/1509584186_43_prb45928_10_.json,6,3,4,5,4,5,10,0,1
../psiturk-rushhour/static/json/1509461923_99_prb8732_18_.json,6,3,5,4,9,12,18,1,6
../psiturk-rushhour/static/json/1509724083_63_prb78966_12_.json,6,3,4,5,9,12,12,1,5
../psiturk-rushhour/static/json/1509729106_38_prb81374_11_.json,6,3,6,3,4,5,11,0,1
../psiturk-rushhour/static/json/1509686663_62_prb72986_9_.json,6,3,5,4,9,14,9,1,5
../psiturk-rushhour/static/json/1509681393_14_prb72043_9_.json,6,3,3,6,8,9,9,0,1
../psiturk-rushhour/static/json/1509425575_56_prb3809_16_.json,6,3,6,3,5,5,16,0,1
../psiturk-rushhour/static/json/1509642120_32_prb61349_9_.json,6,3,3,6,8,9,9,0,1
../psiturk-rushhour/static/json/1509582835_63_prb45097_9_.json,6,3,5,4,8,8,9,0,1
../psiturk-rushhour/static/json/1509458568_18_prb7109_12_.json,6,3,2,7,8,10,12,1,5
../psiturk-rushhour/static/json/1509605280_52_prb53949_11_.json,6,3,4,5,8,10,11,1,5
../psiturk-rushhour/static/json/1509547814_5_prb29752_9_.json,6,3,4,5,9,13,9,1,6
../psiturk-rushhour/static/json/1509566926_24_prb38564_9_.json,6,3,5,4,7,10,9,1,5
../psiturk-rushhour/static/json/1509474999_94_prb15998_12_.json,6,3,4,5,8,10,12,1,5
../psiturk-rushhour/static/json/1509589851_24_prb49189_9_.json,6,3,6,3,9,14,9,1,7
../psiturk-rushhour/static/json/1509675181_23_prb69252_9_.json,6,3,7,2,7,8,9,1,4
../psiturk-rushhour/static/json/1509503644_97_prb25884_10_.json,6,3,5,4,6,6,10,0,1
../psiturk-rushhour/static/json/1509458297_45_prb6926_9_.json,6,3,2,7,5,5,9,0,1
../psiturk-rushhour/static/json/1509722702_84_prb78251_9_.json,6,3,6,3,8,9,9,0,1
../psiturk-rushhour/static/json/1509578663_32_prb44656_11_.json,6,3,6,3,7,8,11,0,1
../psiturk-rushhour/static/json/1509727564_81_prb80788_11_.json,6,3,6,3,7,9,11,1,5
../psiturk-rushhour/static/json/1509632387_2_prb58000_11_.json,6,3,4,5,8,13,11,1,7
../psiturk-rushhour/static/json/1509656463_27_prb66703_9_.json,6,3,4,5,7,9,9,1,4
../psiturk-rushhour/static/json/1509564001_34_prb37374_9_.json,6,3,5,4,8,9,9,1,4
../psiturk-rushhour/static/json/1509458163_14_prb6846_9_.json,6,3,3,6,9,11,9,1,6
../psiturk-rushhour/static/json/1509466538_39_prb11347_9_.json,6,3,5,4,7,9,9,1,4
../psiturk-rushhour/static/json/1509420785_85_prb1112_13_.json,6,3,4,5,9,12,13,1,5
../psiturk-rushhour/static/json/1509594723_63_prb51830_10_.json,6,3,3,6,8,11,10,1,4
../psiturk-rushhour/static/json/1509481465_18_prb19500_10_.json,6,3,6,3,8,10,10,1,5
../psiturk-rushhour/static/json/1509553086_91_prb32250_9_.json,6,3,5,4,9,13,9,1,5
../psiturk-rushhour/static/json/1509717932_02_prb75678_10_.json,6,3,4,5,8,10,10,1,4
../psiturk-rushhour/static/json/1509409477_86_prb164_10_.json,6,3,3,6,9,11,10,0,1
../psiturk-rushhour/static/json/1509573398_98_prb41733_9_.json,6,3,3,6,8,10,9,1,4
../psiturk-rushhour/static/json/1509469286_9_prb12632_13_.json,6,3,6,3,9,15,13,1,8
../psiturk-rushhour/static/json/1509473946_76_prb15390_9_.json,6,3,5,4,8,13,9,1,5
../psiturk-rushhour/static/json/1509725797_82_prb79987_10_.json,6,3,5,4,8,12,10,0,1
../psiturk-rushhour/static/json/1509568146_65_prb39071_9_.json,6,3,5,4,8,11,9,1,7
../psiturk-rushhour/static/json/1509600361_78_prb52826_9_.json,6,3,6,3,8,10,9,0,1
../psiturk-rushhour/static/json/1509455166_35_prb6169_9_ (1).json,6,3,4,5,9,12,9,1,5
../psiturk-rushhour/static/json/1509428472_34_prb4602_12_.json,6,3,3,6,8,10,12,1,6
../psiturk-rushhour/static/json/1509649120_43_prb63458_10_.json,6,3,6,3,8,9,10,1,4
../psiturk-rushhour/static/json/1509482904_71_prb20430_10_.json,6,3,4,5,9,14,10,1,6
../psiturk-rushhour/static/json/1509626120_57_prb56571_9_.json,6,3,4,5,7,10,9,0,1
../psiturk-rushhour/static/json/1509507013_78_prb27270_10_.json,6,3,5,4,8,10,10,0,1
../psiturk-rushhour/static/json/1509639902_66_prb60292_11_.json,6,3,3,6,9,13,11,1,6
../psiturk-rushhour/static/json/1509576586_96_prb43643_10_.json,6,3,5,4,7,9,10,1,4
../psiturk-rushhour/static/json/1509480816_86_prb19128_10_.json,6,3,4,5,8,9,10,0,1
../psiturk-rushhour/static/json/1509590438_71_prb49560_9_.json,6,3,4,5,8,9,9,0,1
../psiturk-rushhour/static/json/1509489379_7_prb21145_10_.json,6,3,5,4,8,10,10,0,1
../psiturk-rushhour/static/json/1509476478_66_prb16651_9_.json,6,3,5,4,9,18,9,1,8
../psiturk-rushhour/static/json/1509638029_8_prb59316_10_.json,6,3,3,6,8,11,10,1,6
../psiturk-rushhour/static/json/1509713014_84_prb74566_11_.json,6,3,4,5,7,13,11,1,5
../psiturk-rushhour/static/json/1509720495_87_prb76937_10_.json,6,3,3,6,6,8,10,1,5
../psiturk-rushhour/static/json/1509473134_08_prb14890_10_.json,6,3,4,5,9,17,10,1,7
../psiturk-rushhour/static/json/1509551163_42_prb31214_16_.json,6,3,3,6,9,13,16,2,6
../psiturk-rushhour/static/json/1509467597_46_prb11905_11_.json,6,3,6,3,8,10,11,1,4
../psiturk-rushhour/static/json/1509681833_39_prb72243_10_.json,6,3,3,6,7,8,10,1,4
../psiturk-rushhour/static/json/1509491976_44_prb22826_9_.json,6,3,3,6,6,9,9,1,5
../psiturk-rushhour/static/json/1509504241_73_prb26259_9_.json,6,3,2,7,6,6,9,0,1
../psiturk-rushhour/static/json/1509563914_67_prb37299_9_.json,6,3,5,4,7,7,9,0,1
../psiturk-rushhour/static/json/1509600040_76_prb52721_9_.json,6,3,4,5,9,10,9,0,1
../psiturk-rushhour/static/json/1509632489_56_prb58085_10_.json,6,3,5,4,9,11,10,1,4
../psiturk-rushhour/static/json/1509654571_46_prb66353_11_.json,6,3,4,5,7,7,11,0,1
../psiturk-rushhour/static/json/1509577655_92_prb44180_9_.json,6,3,5,4,7,8,9,0,1
../psiturk-rushhour/static/json/1509563576_37_prb37176_9_.json,6,3,5,4,7,10,9,1,5
../psiturk-rushhour/static/json/1509577167_65_prb43864_10_.json,6,3,6,3,5,5,10,0,1
../psiturk-rushhour/static/json/1509469874_94_prb12972_11_.json,6,3,6,3,8,10,11,0,1
../psiturk-rushhour/static/json/1509569214_58_prb39639_10_.json,6,3,2,7,7,11,10,1,5
../psiturk-rushhour/static/json/1509470876_17_prb13525_9_.json,6,3,6,3,6,7,9,1,4
../psiturk-rushhour/static/json/1509677037_72_prb70149_9_.json,6,3,3,6,9,12,9,0,1
../psiturk-rushhour/static/json/1509674114_35_prb68608_10_.json,6,3,5,4,8,11,10,1,5
../psiturk-rushhour/static/json/1509427863_51_prb4365_16_.json,6,3,4,5,9,15,16,1,4
../psiturk-rushhour/static/json/1509482348_14_prb20065_9_.json,6,3,4,5,6,7,9,0,1
../psiturk-rushhour/static/json/1509572605_34_prb41297_9_.json,6,3,4,5,8,9,9,1,4
../psiturk-rushhour/static/json/1509643336_76_prb62064_9_.json,6,3,7,2,7,8,9,0,1
../psiturk-rushhour/static/json/1509630829_42_prb57577_10_.json,6,3,4,5,9,11,10,1,4
../psiturk-rushhour/static/json/1509577587_04_prb44121_12_.json,6,3,4,5,7,9,12,1,6
../psiturk-rushhour/static/json/1509572082_89_prb41066_10_.json,6,3,5,4,8,9,10,1,4
../psiturk-rushhour/static/json/1509573433_2_prb41777_10_.json,6,3,5,4,6,6,10,0,1
../psiturk-rushhour/static/json/1509594697_52_prb51781_9_.json,6,3,3,6,9,12,9,1,8
../psiturk-rushhour/static/json/1509471984_74_prb14269_10_.json,6,3,3,6,9,11,10,1,5
../psiturk-rushhour/static/json/1509420835_03_prb1176_10_.json,6,3,5,4,9,12,10,1,4
../psiturk-rushhour/static/json/1509474182_9_prb15539_10_.json,6,3,5,4,7,10,10,0,1
../psiturk-rushhour/static/json/1509578978_31_prb44902_9_.json,6,3,5,4,8,9,9,0,1
../psiturk-rushhour/static/json/1509552460_85_prb31856_9_.json,6,3,6,3,7,10,9,1,5
../psiturk-rushhour/static/json/1509560581_43_prb35863_10_.json,6,3,5,4,9,11,10,1,4
../psiturk-rushhour/static/json/1509611428_01_prb54878_9_.json,6,3,3,6,9,12,9,1,7
../psiturk-rushhour/static/json/1509483541_68_prb20492_9_.json,6,3,4,5,7,9,9,1,5
../psiturk-rushhour/static/json/1509712891_42_prb74497_9_.json,6,3,6,3,6,7,9,0,1
../psiturk-rushhour/static/json/1509730823_56_prb81759_10_.json,6,3,4,5,4,5,10,0,1
../psiturk-rushhour/static/json/1509493367_95_prb23404_14_.json,6,3,6,3,6,6,14,0,1
../psiturk-rushhour/static/json/1509723159_81_prb78501_10_.json,6,3,3,6,8,13,10,1,4
../psiturk-rushhour/static/json/1509427499_54_prb4226_9_.json,6,3,3,6,8,10,9,1,5
../psiturk-rushhour/static/json/1509472449_41_prb14516_15_.json,6,3,5,4,8,13,15,1,7
../psiturk-rushhour/static/json/1509625652_49_prb56497_10_.json,6,3,5,4,8,11,10,1,6
../psiturk-rushhour/static/json/1509573139_0_prb41607_10_.json,6,3,2,7,4,5,10,0,1
../psiturk-rushhour/static/json/1509559133_01_prb35783_12_.json,6,3,6,3,5,5,12,0,1
../psiturk-rushhour/static/json/1509680703_79_prb71683_13_.json,6,3,3,6,8,13,13,1,6
../psiturk-rushhour/static/json/1509504221_77_prb26244_10_.json,6,3,4,5,6,6,10,0,1
../psiturk-rushhour/static/json/1509504191_54_prb26190_9_.json,6,3,6,3,8,11,9,1,6
../psiturk-rushhour/static/json/1509546918_92_prb29192_10_.json,6,3,2,7,9,9,10,0,1
../psiturk-rushhour/static/json/1509491534_09_prb22584_10_.json,6,3,5,4,9,12,10,1,4
../psiturk-rushhour/static/json/1509567101_31_prb38643_11_.json,6,3,4,5,8,10,11,1,5
../psiturk-rushhour/static/json/1509591428_95_prb50055_11_.json,6,3,3,6,6,7,11,0,1
../psiturk-rushhour/static/json/1509650036_17_prb63877_9_.json,6,3,4,5,5,5,9,0,1
../psiturk-rushhour/static/json/1509573638_47_prb41883_10_.json,6,3,6,3,8,10,10,1,4
../psiturk-rushhour/static/json/1509720742_48_prb77111_11_.json,6,3,5,4,8,11,11,1,4
../psiturk-rushhour/static/json/1509419036_38_prb23_10_.json,6,3,5,4,9,13,10,1,6
../psiturk-rushhour/static/json/1509553651_18_prb32536_10_.json,6,3,6,3,9,16,10,1,7
../psiturk-rushhour/static/json/1509558167_91_prb35311_9_.json,6,3,4,5,8,10,9,1,6
../psiturk-rushhour/static/json/1509428516_09_prb4638_11_.json,6,3,5,4,8,10,11,1,4
../psiturk-rushhour/static/json/1509593963_26_prb51423_9_.json,6,3,3,6,6,6,9,0,1
../psiturk-rushhour/static/json/1509604917_5_prb53910_9_.json,6,3,4,5,9,13,9,1,5
../psiturk-rushhour/static/json/1509697612_85_prb73051_13_.json,6,3,3,6,9,12,13,1,5
../psiturk-rushhour/static/json/1509654052_04_prb66073_9_.json,6,3,4,5,8,9,9,0,1
../psiturk-rushhour/static/json/1509429186_11_prb5172_10_.json,6,3,3,6,8,9,10,1,5
../psiturk-rushhour/static/json/1509552828_95_prb32086_9_.json,6,3,3,6,9,14,9,1,6
../psiturk-rushhour/static/json/1509491519_26_prb22563_9_.json,6,3,4,5,8,8,9,0,1
../psiturk-rushhour/static/json/1509548118_54_prb29929_9_.json,6,3,3,6,8,11,9,1,5
../psiturk-rushhour/static/json/1509474624_73_prb15796_9_.json,6,3,3,6,5,5,9,0,1
../psiturk-rushhour/static/json/1509623548_05_prb55966_9_.json,6,3,4,5,7,9,9,1,4
